id,x,y
15958,374,496
15959,631,679
15960,395,428
15961,591,683
15962,348,436
15963,556,553
15964,603,597
15965,606,524
15966,423,492
15967,662,670
15968,582,658
15969,680,592
15970,623,684
15971,632,615
15972,513,496
15973,515,614
15974,675,577
15975,659,577
15976,506,436
15977,632,583
15978,506,610
15979,619,422
15980,394,513
15981,575,617
15982,635,615
15983,641,637
15984,640,583
15985,579,573
15986,683,556
15987,654,644
15988,685,680
15989,423,475
15990,483,348
15991,514,513
15992,681,578
15993,374,506
15994,583,576
15995,634,373
15996,662,681
15997,370,591
15998,644,626
15999,434,496
16000,605,603
16001,492,374
16002,461,373
16003,579,620
16004,630,684
16005,606,561
16006,603,612
16007,683,676
16008,620,666
16009,515,400
16010,573,611
16011,515,524
16012,678,592
16013,363,475
16014,678,622
16015,609,636
16016,678,619
16017,513,604
16018,627,661
16019,436,651
16020,597,636
16021,461,438
16022,650,632
16023,506,514
16024,431,423
16025,625,592
16026,606,604
16027,650,643
16028,465,566
16029,514,438
16030,576,627
16031,465,438
16032,461,436
16033,412,500
16034,553,609
16035,553,620
16036,595,635
16037,475,515
16038,604,370
16039,659,627
16040,500,513
16041,374,524
16042,578,599
16043,556,376
16044,609,596
16045,627,643
16046,658,670
16047,496,553
16048,647,577
16049,626,654
16050,373,559
16051,640,632
16052,461,542
16053,566,651
16054,506,566
16055,542,465
16056,677,596
16057,376,378
16058,496,641
16059,373,465
16060,394,683
16061,587,586
16062,612,619
16063,591,373
16064,394,566
16065,461,412
16066,645,587
16067,376,400
16068,363,669
16069,465,556
16070,666,636
16071,680,605
16072,563,348
16073,376,107
16074,573,588
16075,635,577
16076,630,666
16077,654,619
16078,561,395
16079,677,605
16080,573,619
16081,651,561
16082,561,436
16083,374,553
16084,465,591
16085,559,423
16086,542,395
16087,635,578
16088,567,513
16089,669,544
16090,438,475
16091,514,561
16092,556,436
16093,653,618
16094,544,513
16095,661,582
16096,655,422
16097,500,376
16098,514,376
16099,583,650
16100,621,592
16101,400,492
16102,563,634
16103,653,685
16104,658,647
16105,514,580
16106,678,620
16107,559,651
16108,373,580
16109,566,412
16110,370,566
16111,515,553
16112,506,428
16113,583,670
16114,515,620
16115,391,614
16116,394,515
16117,544,556
16118,634,513
16119,580,641
16120,567,683
16121,561,422
16122,563,376
16123,573,623
16124,598,619
16125,603,609
16126,683,567
16127,591,423
16128,524,376
16129,680,373
16130,610,506
16131,436,461
16132,542,492
16133,582,650
16134,579,677
16135,637,641
16136,378,515
16137,636,653
16138,373,492
16139,639,579
16140,465,400
16141,524,513
16142,436,669
16143,559,370
16144,370,514
16145,628,661
16146,597,633
16147,589,573
16148,636,623
16149,630,626
16150,376,542
16151,412,542
16152,682,618
16153,636,573
16154,580,544
16155,483,373
16156,659,578
16157,670,661
16158,374,556
16159,636,612
16160,561,553
16161,647,615
16162,582,583
16163,436,438
16164,669,637
16165,599,628
16166,423,669
16167,653,609
16168,566,506
16169,591,645
16170,601,395
16171,591,461
16172,378,604
16173,596,678
16174,621,579
16175,661,615
16176,513,461
16177,653,636
16178,599,658
16179,591,513
16180,553,363
16181,400,391
16182,412,376
16183,559,513
16184,577,615
16185,423,348
16186,667,428
16187,589,622
16188,646,513
16189,578,600
16190,412,580
16191,598,653
16192,427,496
16193,618,679
16194,513,610
16195,620,394
16196,553,634
16197,465,601
16198,506,483
16199,483,639
16200,412,683
16201,567,483
16202,577,595
16203,561,431
16204,465,506
16205,640,600
16206,412,559
16207,684,680
16208,475,394
16209,616,657
16210,428,475
16211,577,627
16212,563,566
16213,483,637
16214,644,625
16215,376,587
16216,436,376
16217,559,428
16218,514,492
16219,412,373
16220,465,348
16221,400,524
16222,685,573
16223,589,603
16224,579,680
16225,524,559
16226,475,373
16227,627,665
16228,438,436
16229,670,665
16230,431,559
16231,376,610
16232,685,664
16233,595,670
16234,596,653
16235,640,659
16236,605,678
16237,678,679
16238,500,483
16239,438,506
16240,669,591
16241,431,436
16242,630,612
16243,483,513
16244,575,685
16245,653,592
16246,653,680
16247,598,630
16248,614,559
16249,513,483
16250,461,423
16251,483,107
16252,653,596
16253,645,567
16254,475,370
16255,465,461
16256,582,599
16257,515,373
16258,597,625
16259,651,591
16260,566,391
16261,678,654
16262,524,428
16263,412,461
16264,681,615
16265,618,592
16266,659,681
16267,412,374
16268,644,597
16269,678,588
16270,578,640
16271,618,596
16272,515,654
16273,582,670
16274,492,514
16275,376,373
16276,635,627
16277,614,391
16278,637,669
16279,665,661
16280,601,394
16281,391,348
16282,612,617
16283,651,428
16284,669,604
16285,626,573
16286,431,614
16287,475,423
16288,428,558
16289,542,461
16290,423,586
16291,579,603
16292,609,617
16293,580,601
16294,630,629
16295,376,438
16296,606,580
16297,675,658
16298,500,601
16299,513,524
16300,603,579
16301,616,596
16302,651,492
16303,604,596
16304,579,422
16305,492,553
16306,646,567
16307,580,591
16308,579,605
16309,665,615
16310,513,606
16311,609,412
16312,630,601
16313,611,603
16314,496,513
16315,107,428
16316,583,661
16317,376,606
16318,633,618
16319,662,675
16320,475,436
16321,566,475
16322,641,107
16323,639,584
16324,559,394
16325,376,391
16326,580,376
16327,616,639
16328,506,524
16329,643,632
16330,582,600
16331,423,591
16332,373,651
16333,670,632
16334,583,578
16335,683,431
16336,580,492
16337,669,431
16338,647,658
16339,580,567
16340,363,483
16341,592,573
16342,587,376
16343,583,647
16344,483,422
16345,370,604
16346,400,515
16347,423,556
16348,633,644
16349,644,680
16350,670,640
16351,378,483
16352,542,561
16353,513,394
16354,598,579
16355,637,645
16356,373,348
16357,373,561
16358,580,400
16359,614,438
16360,591,496
16361,617,664
16362,586,634
16363,559,492
16364,558,465
16365,630,575
16366,645,604
16367,604,606
16368,561,465
16369,629,107
16370,625,603
16371,566,496
16372,606,506
16373,669,514
16374,577,662
16375,461,524
16376,514,395
16377,630,584
16378,625,573
16379,428,514
16380,496,374
16381,394,542
16382,637,614
16383,400,553
16384,661,600
16385,583,662
16386,394,676
16387,637,591
16388,506,606
16389,614,556
16390,684,579
16391,661,675
16392,670,658
16393,579,630
16394,348,542
16395,475,567
16396,594,428
16397,378,553
16398,475,524
16399,620,636
16400,573,597
16401,553,373
16402,591,370
16403,412,645
16404,575,630
16405,598,618
16406,428,431
16407,619,653
16408,655,657
16409,658,662
16410,653,678
16411,599,661
16412,465,475
16413,609,605
16414,566,370
16415,348,558
16416,436,542
16417,428,604
16418,584,682
16419,496,434
16420,376,428
16421,676,376
16422,431,556
16423,492,378
16424,604,676
16425,682,639
16426,373,461
16427,370,645
16428,612,654
16429,434,400
16430,561,492
16431,680,612
16432,492,475
16433,620,515
16434,662,600
16435,373,428
16436,606,641
16437,640,635
16438,681,659
16439,612,609
16440,542,559
16441,544,604
16442,589,596
16443,363,515
16444,636,680
16445,606,542
16446,640,627
16447,657,616
16448,595,661
16449,370,683
16450,636,644
16451,601,400
16452,645,563
16453,578,670
16454,373,614
16455,645,683
16456,500,438
16457,542,378
16458,573,664
16459,611,625
16460,496,591
16461,348,395
16462,647,650
16463,434,580
16464,400,669
16465,559,395
16466,423,431
16467,653,620
16468,412,363
16469,524,544
16470,617,422
16471,597,618
16472,434,475
16473,637,483
16474,631,678
16475,480,563
16476,617,677
16477,654,684
16478,436,373
16479,515,378
16480,506,434
16481,374,373
16482,475,606
16483,500,391
16484,584,574
16485,676,378
16486,400,438
16487,400,566
16488,604,651
16489,373,591
16490,434,591
16491,630,605
16492,465,558
16493,643,661
16494,591,391
16495,589,592
16496,619,588
16497,616,621
16498,666,653
16499,483,376
16500,634,651
16501,584,592
16502,666,592
16503,373,556
16504,580,475
16505,644,605
16506,395,556
16507,651,641
16508,376,506
16509,663,621
16510,603,619
16511,682,657
16512,500,563
16513,626,617
16514,579,666
16515,483,524
16516,348,376
16517,461,606
16518,483,591
16519,612,603
16520,592,682
16521,492,400
16522,370,559
16523,428,506
16524,588,682
16525,649,107
16526,618,611
16527,348,373
16528,618,631
16529,678,584
16530,492,604
16531,434,373
16532,431,465
16533,395,400
16534,630,574
16535,609,592
16536,561,391
16537,596,574
16538,591,400
16539,438,412
16540,461,370
16541,664,685
16542,659,650
16543,630,598
16544,461,348
16545,400,544
16546,567,553
16547,600,659
16548,619,644
16549,593,422
16550,363,637
16551,400,376
16552,605,653
16553,617,575
16554,580,561
16555,428,434
16556,374,614
16557,619,678
16558,678,636
16559,642,581
16560,604,412
16561,556,544
16562,615,647
16563,640,675
16564,643,615
16565,661,628
16566,465,676
16567,567,563
16568,561,423
16569,621,616
16570,412,544
16571,492,515
16572,558,553
16573,591,651
16574,544,563
16575,619,609
16576,669,436
16577,561,373
16578,580,515
16579,475,348
16580,626,677
16581,684,623
16582,618,680
16583,559,561
16584,370,483
16585,681,675
16586,654,685
16587,363,374
16588,609,589
16589,559,524
16590,348,496
16591,348,483
16592,605,617
16593,661,681
16594,676,604
16595,641,515
16596,373,641
16597,483,544
16598,391,438
16599,684,618
16600,566,559
16601,513,641
16602,544,559
16603,617,609
16604,465,374
16605,630,641
16606,590,644
16607,422,395
16608,580,514
16609,422,593
16610,513,553
16611,623,636
16612,348,107
16613,654,588
16614,544,676
16615,574,616
16616,465,376
16617,597,589
16618,515,641
16619,615,661
16620,553,492
16621,650,640
16622,428,651
16623,599,627
16624,348,461
16625,654,620
16626,605,644
16627,559,604
16628,680,633
16629,685,579
16630,633,666
16631,492,566
16632,680,603
16633,640,662
16634,496,412
16635,412,567
16636,423,378
16637,553,391
16638,605,573
16639,611,589
16640,669,496
16641,617,605
16642,506,544
16643,670,627
16644,422,657
16645,524,591
16646,650,627
16647,622,678
16648,591,524
16649,643,659
16650,681,650
16651,583,599
16652,483,506
16653,373,363
16654,605,626
16655,641,591
16656,604,434
16657,376,556
16658,514,544
16659,659,658
16660,373,558
16661,461,561
16662,348,475
16663,363,378
16664,669,428
16665,553,395
16666,592,589
16667,634,436
16668,598,573
16669,606,492
16670,637,376
16671,559,461
16672,561,400
16673,363,580
16674,665,599
16675,373,374
16676,373,506
16677,628,647
16678,672,573
16679,496,483
16680,595,582
16681,683,374
16682,664,626
16683,544,669
16684,618,636
16685,617,654
16686,664,611
16687,563,483
16688,599,675
16689,672,653
16690,483,606
16691,394,601
16692,597,653
16693,685,654
16694,513,669
16695,544,461
16696,376,566
16697,556,394
16698,373,669
16699,612,592
16700,636,666
16701,591,436
16702,592,597
16703,374,431
16704,619,636
16705,436,559
16706,373,395
16707,578,577
16708,645,506
16709,573,609
16710,391,566
16711,561,483
16712,428,107
16713,566,513
16714,506,492
16715,436,394
16716,423,500
16717,643,650
16718,651,423
16719,500,651
16720,500,378
16721,492,500
16722,591,515
16723,573,575
16724,431,514
16725,632,578
16726,483,580
16727,651,373
16728,584,660
16729,615,599
16730,676,556
16731,662,659
16732,634,646
16733,592,422
16734,603,644
16735,376,434
16736,483,563
16737,563,434
16738,394,376
16739,629,601
16740,566,593
16741,639,483
16742,580,483
16743,583,615
16744,561,506
16745,556,348
16746,412,524
16747,591,561
16748,348,553
16749,428,492
16750,648,617
16751,589,609
16752,682,679
16753,483,461
16754,391,556
16755,558,428
16756,576,659
16757,669,492
16758,682,631
16759,561,514
16760,675,632
16761,438,556
16762,559,606
16763,603,680
16764,579,619
16765,395,630
16766,412,513
16767,659,582
16768,627,681
16769,637,629
16770,627,615
16771,376,496
16772,632,665
16773,436,465
16774,395,506
16775,669,645
16776,438,596
16777,395,601
16778,370,553
16779,611,579
16780,563,506
16781,436,431
16782,514,378
16783,626,609
16784,553,559
16785,588,619
16786,363,559
16787,672,654
16788,553,644
16789,623,619
16790,580,606
16791,677,680
16792,428,373
16793,684,573
16794,635,675
16795,645,591
16796,609,623
16797,684,619
16798,506,378
16799,434,492
16800,637,559
16801,683,513
16802,573,666
16803,574,395
16804,599,635
16805,666,609
16806,500,542
16807,671,604
16808,438,500
16809,592,625
16810,592,620
16811,107,475
16812,391,431
16813,609,590
16814,643,576
16815,513,465
16816,374,391
16817,374,438
16818,683,514
16819,620,592
16820,461,374
16821,591,412
16822,374,561
16823,373,683
16824,376,669
16825,496,475
16826,609,666
16827,553,506
16828,627,576
16829,524,363
16830,378,400
16831,566,431
16832,544,683
16833,633,653
16834,647,628
16835,666,644
16836,348,374
16837,593,480
16838,506,561
16839,363,656
16840,400,514
16841,391,465
16842,662,595
16843,654,573
16844,595,643
16845,637,584
16846,670,659
16847,500,553
16848,436,492
16849,617,620
16850,632,661
16851,616,622
16852,651,483
16853,563,373
16854,618,678
16855,592,626
16856,376,683
16857,650,681
16858,506,363
16859,438,513
16860,677,625
16861,644,619
16862,461,590
16863,591,500
16864,594,667
16865,666,617
16866,639,616
16867,412,378
16868,606,373
16869,428,676
16870,606,376
16871,107,348
16872,582,632
16873,670,681
16874,373,391
16875,378,475
16876,515,566
16877,603,589
16878,658,635
16879,559,363
16880,588,654
16881,475,496
16882,636,611
16883,394,436
16884,422,597
16885,637,378
16886,586,645
16887,431,669
16888,636,592
16889,625,633
16890,616,618
16891,664,609
16892,661,627
16893,636,619
16894,644,573
16895,579,598
16896,492,431
16897,637,513
16898,573,685
16899,654,677
16900,612,630
16901,461,506
16902,378,513
16903,395,513
16904,595,583
16905,579,574
16906,436,563
16907,583,595
16908,434,431
16909,598,609
16910,622,592
16911,578,661
16912,370,395
16913,601,107
16914,400,559
16915,646,587
16916,684,616
16917,641,475
16918,544,580
16919,644,654
16920,587,645
16921,376,637
16922,376,412
16923,580,107
16924,578,650
16925,173,34
16926,544,376
16927,628,632
16928,427,348
16929,370,378
16930,630,579
16931,376,591
16932,670,599
16933,461,400
16934,618,633
16935,556,438
16936,617,619
16937,544,378
16938,582,578
16939,422,618
16940,676,544
16941,679,678
16942,601,428
16943,592,598
16944,438,422
16945,348,514
16946,640,615
16947,659,640
16948,673,376
16949,524,514
16950,431,378
16951,438,559
16952,658,659
16953,431,391
16954,604,475
16955,524,378
16956,677,654
16957,370,436
16958,675,643
16959,650,635
16960,637,400
16961,588,633
16962,600,583
16963,612,678
16964,677,592
16965,675,681
16966,436,434
16967,567,423
16968,677,653
16969,563,391
16970,671,669
16971,584,637
16972,670,643
16973,370,423
16974,514,683
16975,658,681
16976,475,428
16977,34,348
16978,591,553
16979,632,659
16980,592,684
16981,591,590
16982,654,683
16983,378,461
16984,595,659
16985,378,580
16986,592,664
16987,681,627
16988,601,637
16989,661,576
16990,107,601
16991,583,675
16992,492,544
16993,661,577
16994,659,670
16995,556,465
16996,630,619
16997,492,651
16998,677,589
16999,617,590
17000,431,563
17001,524,515
17002,630,596
17003,635,583
17004,609,654
17005,431,515
17006,567,559
17007,561,604
17008,664,630
17009,645,614
17010,658,600
17011,611,664
17012,376,500
17013,376,563
17014,400,606
17015,633,636
17016,599,578
17017,620,644
17018,645,651
17019,436,370
17020,363,542
17021,596,677
17022,563,500
17023,542,524
17024,653,666
17025,626,657
17026,658,599
17027,376,561
17028,436,348
17029,614,395
17030,438,563
17031,434,506
17032,647,675
17033,374,492
17034,634,423
17035,513,400
17036,632,640
17037,524,567
17038,558,604
17039,348,431
17040,662,632
17041,553,475
17042,616,592
17043,584,618
17044,620,617
17045,643,600
17046,423,559
17047,606,483
17048,633,625
17049,664,575
17050,395,614
17051,431,483
17052,436,580
17053,618,684
17054,685,422
17055,630,625
17056,422,663
17057,640,647
17058,573,579
17059,579,612
17060,653,625
17061,647,665
17062,632,599
17063,669,423
17064,659,661
17065,597,644
17066,515,370
17067,436,561
17068,597,579
17069,515,492
17070,680,636
17071,666,630
17072,515,412
17073,394,400
17074,576,643
17075,586,423
17076,685,653
17077,513,637
17078,427,173
17079,422,680
17080,640,599
17081,614,422
17082,662,578
17083,633,588
17084,644,620
17085,363,506
17086,627,640
17087,506,373
17088,376,395
17089,513,438
17090,632,628
17091,500,637
17092,465,669
17093,653,588
17094,475,391
17095,669,370
17096,628,600
17097,524,683
17098,623,573
17099,373,553
17100,630,620
17101,664,644
17102,675,615
17103,646,436
17104,370,563
17105,616,625
17106,644,664
17107,606,461
17108,675,583
17109,637,373
17110,591,559
17111,561,542
17112,618,588
17113,654,422
17114,614,374
17115,629,630
17116,363,107
17117,475,434
17118,600,578
17119,592,584
17120,376,604
17121,584,616
17122,515,394
17123,580,513
17124,492,428
17125,363,651
17126,579,633
17127,627,662
17128,374,465
17129,669,373
17130,658,577
17131,576,578
17132,647,578
17133,606,669
17134,600,577
17135,574,621
17136,600,627
17137,438,514
17138,579,654
17139,661,632
17140,682,422
17141,650,599
17142,423,412
17143,643,640
17144,513,378
17145,544,395
17146,630,422
17147,436,634
17148,663,579
17149,542,580
17150,567,461
17151,561,376
17152,438,465
17153,645,423
17154,659,665
17155,685,630
17156,591,542
17157,376,394
17158,378,641
17159,561,580
17160,496,515
17161,679,637
17162,431,506
17163,623,622
17164,559,438
17165,623,592
17166,684,654
17167,625,684
17168,514,370
17169,378,348
17170,625,677
17171,681,628
17172,673,556
17173,622,579
